FECHA,MERV,BVSP,GSPC,NDX,FTSE,GDAXI,FCHI,N225,HSI,SSEC,BSESN,ARSUSD,BRLUSD,GBPUSD,EURUSD,JPYUSD,HKDUSD,CNYUSD,USDARS_BLUE
14/12/1998,409.649994,6584,1141.199951,1614.089966,5534.5,4522.859863,3663.209961,14111.62012,9825.209961,1196.296021,2990.439941,1.0001,0.830082,1.6927,1.18091,0.008576,0.129065,0.120805,
15/12/1998,423.730011,6934,1162.829956,1663.780029,5557.100098,4574.5,3673.76001,14011.19043,9952.839844,1194.843994,2927.47998,1.0001,0.829944,1.685,1.17774,0.008627,0.129063,0.120805,
16/12/1998,427.600006,6619,1161.939941,1656.280029,5630.399902,4663.450195,3707.469971,14096.29981,9939.389648,1183.062012,2936.919922,1.0001,0.828981,1.6705,1.17575,0.008613,0.129076,0.120806,
17/12/1998,418.26001,6645,1179.97998,1689.630005,5685.200195,4723.810059,3751.169922,14126.99023,10083.30957,1160.089966,2864.439941,1.0001,0.828912,1.6735,1.1789,0.008685,0.129086,0.120806,
18/12/1998,424.059998,6782,1188.030029,1735,5741.899902,4629.22998,3691.889893,14194.29004,10226.23047,1155.089966,2875.090088,1.0001,0.828878,1.6817,1.17627,0.008604,0.129113,0.120806,
19/12/1998,,,,,,,,,,,,1.0001,0.828878,,1.1784,0.008645,0.129107,0.120808,
20/12/1998,,,,,,,,,,,,1.0001,0.828878,,1.17547,0.008663,0.129099,0.120804,
21/12/1998,436.420013,7202,1202.839966,1787.300049,5876.5,4780.930176,3803.409912,14152.9502,10396.00977,1154.427979,2973.370117,1.0001,0.828518,1.6839,1.16983,0.008552,0.12912,0.120799,
22/12/1998,436.51001,7115,1203.569946,1767.819946,5843.299805,4825.379883,3820.469971,13779.4502,10322.55957,1185.965942,2976.580078,1.0001,0.828226,1.6797,1.17054,0.008616,0.129142,0.120801,
23/12/1998,440.769989,7176,1228.540039,1818.959961,5908.799805,4951.77002,3872.419922,,10158.75,1172.511963,2962.5,1.0001,0.828191,1.678,1.16589,0.008611,0.129104,0.120795,
24/12/1998,443.690002,,1226.27002,1806.040039,5867.200195,,,13706.73047,10292.2002,1168.980957,2963.449951,1.0001,0.828191,1.674,1.1639,0.008618,0.129115,0.120795,
25/12/1998,,,,,,,,,,1173.912964,,1.0001,0.828191,1.6723,1.1639,0.008598,0.129115,0.120795,
26/12/1998,,,,,,,,,,,,1.0001,0.828191,,1.16476,0.0086,0.129113,0.120795,
27/12/1998,,,,,,,,,,,,1.0001,0.827849,,1.16407,0.008609,0.129099,0.120799,
28/12/1998,434,6899,1225.48999,1823.98999,,5044.77002,3873.100098,13709.05957,10170.13965,1159.937012,3054.72998,1.0001,0.827849,1.6763,1.16885,0.008664,0.129078,0.120793,
29/12/1998,433.440002,6715,1241.810059,1823.310059,5941.5,5031.870117,3891.100098,13846.90039,10225.96973,1142.729004,3046.290039,1.00075,0.827849,1.6816,1.17117,0.008683,0.129074,0.120792,
30/12/1998,430.059998,6784,1231.930054,1810.969971,5882.600098,5002.390137,3942.659912,13842.16992,10121.44043,1142.729004,3110.330078,1.00075,0.827986,1.66,1.16716,0.008799,0.129083,0.120789,
31/12/1998,,,1229.22998,1836.01001,,,,,10048.58008,1146.699951,3055.409912,1.00075,0.827643,1.6542,1.16716,0.008829,0.12908,0.120789,
01/01/1999,,,,,,,,,,,,1.00075,0.827643,,1.16716,0.008814,0.129086,0.120789,
02/01/1999,,,,,,,,,,,,1.00075,0.827643,,1.17215,0.008825,0.129089,0.120789,
03/01/1999,,,,,,,,,,,,1,0.828294,,1.18055,0.008812,0.129093,0.120783,
04/01/1999,433.359985,6942,1228.099976,1854.390015,5879.399902,5252.359863,4147.5,13415.88965,9809.169922,1125.81897,3122.040039,1,0.827712,1.6585,1.17995,0.008986,0.129084,0.12078,
05/01/1999,437.829987,7111,1244.780029,1903,5958.200195,5253.910156,4200.779785,13232.74023,9891.05957,1119.964966,3149.060059,1,0.826959,1.6542,1.17415,0.008901,0.129065,0.12078,
06/01/1999,444.100006,7331,1272.339966,1963.949951,6148.799805,5443.620117,4294.819824,13468.45996,10233.79981,1132.589966,3205.679932,1,0.826515,1.6549,1.16675,0.008998,0.129061,0.120776,
07/01/1999,438.859985,6954,1269.72998,1966.349976,6101.200195,5323.209961,4230.669922,13536.55957,10693.57031,1137.729004,3299.090088,1,0.82648,1.652,1.16495,0.008973,0.129062,0.120779,
08/01/1999,426.809998,6781,1275.089966,1973.660034,6147.200195,5392.839844,4245.419922,13391.80957,10722.7002,1168.813965,3397.840088,1,0.826344,1.6423,1.15755,0.009021,0.129057,0.120779,
09/01/1999,,,,,,,,,,,,1,0.826344,,1.157,0.009061,0.129061,0.120779,
10/01/1999,,,,,,,,,,,,1,0.826002,,1.15715,0.009136,0.129064,0.120777,
11/01/1999,411.109985,6403,1263.880005,2000.180054,6085,5270.600098,4201.899902,13368.48047,10634.26953,1172.812988,3433.209961,1,0.825798,1.6297,1.1502,0.008919,0.129069,0.12078,
12/01/1999,396.779999,5916,1239.51001,1939.079956,6033.600098,5200.100098,4100.700195,13360.96973,10711.55957,1158.868042,3353.219971,1,0.759016,1.632,1.1691,0.0089,0.129078,0.120782,
13/01/1999,356.160004,5617,1234.400024,1948.709961,5850.100098,4931.799805,3958.719971,13403.59961,10273.76953,1148.154053,3310.459961,1,0.758438,1.649,1.16575,0.008799,0.129078,0.120788,
14/01/1999,340.609985,5057,1212.189941,1906.119995,5820.200195,4912.75,3997.060059,13738.86035,10183.12988,1148.655029,3292.280029,1,0.682666,1.6561,1.16625,0.008859,0.129064,0.120788,
15/01/1999,382.369995,6747,1243.26001,1981.619995,5941,4960.220215,4054.810059,,10147.40039,1137.30896,3207.850098,1,0.70426,1.6503,1.1558,0.008743,0.129057,0.120788,
16/01/1999,,,,,,,,,,,,1,0.70426,,1.15695,0.008753,0.129057,0.120788,
17/01/1999,,,,,,,,,,,,1,0.657923,,1.15955,0.008747,0.12906,0.120788,
18/01/1999,373.630005,7113,,,6123.899902,5050.399902,4151.680176,13805.05957,10402.54004,1153.119019,3278.580078,1,0.641052,1.6525,1.16045,0.008778,0.129064,0.120792,
19/01/1999,380.549988,7381,1252,2033.709961,6027.600098,5073.149902,4115.990234,13770.44043,10290.11035,1158.551025,3218.909912,1,0.634927,1.6575,1.1574,0.008813,0.129059,0.120786,
20/01/1999,380.950012,7674,1256.619995,2033.709961,6105.600098,5143.060059,4190.009766,14028.04981,10314.91016,1151.374023,,1,0.602432,1.6457,1.1577,0.008859,0.129061,0.120786,
21/01/1999,365.309998,7321,1235.160034,1961.76001,6022.299805,5156.669922,4154.029785,14245.41992,10048.57031,1158.499023,3329.929932,1,0.602432,1.6522,1.16065,0.008794,0.129057,0.120792,
22/01/1999,359.459991,7190,1225.189941,1964.209961,5861.200195,5019.279785,4019.330078,14154.40039,9738.519531,1162.349976,3297.860107,1,0.602432,1.6563,1.15825,0.008728,0.129049,0.120792,
23/01/1999,,,,,,,,,,,,1,0.602432,,1.15825,0.008721,0.129051,0.120792,
24/01/1999,,,,,,,,,,,,1,0.602432,,1.15905,0.008747,0.129047,0.120792,
25/01/1999,358.829987,,1233.97998,1997.160034,5880.899902,4982.450195,4050.800049,14208.80957,9499.5,1148.123047,3309.149902,1,0.540118,1.6577,1.15725,0.008798,0.129047,0.120792,
26/01/1999,361.730011,7645,1252.310059,2062.199951,5885.700195,4986.799805,4071.280029,14382.00977,9509.830078,1138.209961,,1,0.529116,1.6595,1.1518,0.008737,0.129055,0.120805,
27/01/1999,368.470001,7687,1243.170044,2030.359985,5876.399902,5061.180176,4098.100098,14450.05957,9719.660156,1146.493042,3353.97998,1,0.518149,1.6467,1.1415,0.008644,0.129051,0.120805,
28/01/1999,367.579987,7987,1265.369995,2104.590088,5872.5,5096.410156,4199.669922,14342.32031,9360.959961,1140.974976,3292.949951,0.996562,0.489024,1.6495,1.13885,0.008605,0.129053,0.120805,
29/01/1999,371.899994,8172,1279.640015,2127.189941,5896,5159.959961,4251.799805,14499.25,9506.900391,1134.672974,3315.570068,0.996562,0.479641,1.6458,1.1363,0.008603,0.129053,0.120805,
30/01/1999,,,,,,,,,,,,0.996562,0.479641,,1.14325,0.008628,0.129053,0.120805,
31/01/1999,,,,,,,,,,,,0.996562,0.508935,,1.1349,0.008666,0.129049,0.120809,
01/02/1999,392.170013,8891,1273,2130.929932,6012.399902,5190.819824,4303.919922,14465.17969,9599.549805,1120.531006,3265.909912,0.996562,0.555573,1.6416,1.13223,0.008846,0.129047,0.120809,
02/02/1999,396.140015,8732,1261.98999,2078.689941,6013,5166.870117,4243.569824,14349.83008,9502.719727,1126.404053,3236.76001,0.996562,0.561816,1.6395,1.13375,0.00891,0.129051,0.120806,
03/02/1999,396.450012,8676,1272.069946,2119.939941,5940.299805,5085.660156,4188.839844,14161.30957,9419.849609,1116.86499,3277.570068,0.996562,0.552504,1.6351,1.1282,0.008823,0.129051,0.120806,
04/02/1999,396.890015,8653,1248.48999,2027.660034,5939.899902,5077.850098,4167.419922,14086.84961,9438.650391,1103.496948,3236.419922,1.00038,0.546465,1.645,1.13095,0.008859,0.129051,0.120806,
05/02/1999,394.440002,8435,1239.400024,1988.550049,5855.299805,5080.77002,4147.299805,13898.08008,9190.200195,1081.442017,3215.350098,1.00038,0.546465,1.6325,1.1273,0.008836,0.129049,0.120806,
06/02/1999,,,,,,,,,,,,1.00038,0.546465,,1.12795,0.008847,0.129049,0.120806,
07/02/1999,,,,,,,,,,,,1.00038,0.533337,,1.12455,0.008795,0.129047,0.120806,
08/02/1999,391.350006,8824,1243.77002,2034.209961,5834.899902,5027.220215,4154.02002,13992.49023,9139.599609,1065.81604,3183.639893,1.00038,0.518814,1.6395,1.13185,0.008725,0.12905,0.120806,
09/02/1999,382.869995,8674,1216.140015,1935.329956,5779.899902,4904.350098,4038.48999,13902.66016,9244.490234,1090.087036,3207.709961,1.00038,0.529116,1.6378,1.13225,0.008685,0.129055,0.120806,
10/02/1999,381.910004,8853,1223.550049,1944.180054,5770.200195,4796.819824,4001.929932,13952.40039,9076.330078,,3307.48999,1.00038,0.529116,1.6267,1.1316,0.008758,0.129053,0.120806,
11/02/1999,391.619995,8990,1254.040039,2044.680054,5888.5,4839.330078,4072.340088,,9146.799805,,3313.399902,1.00038,0.520848,1.622,1.12445,0.008741,0.129039,0.120806,
12/02/1999,387.380005,8952,1230.130005,1958.599976,5950.700195,4888.740234,4060.360107,13973.69043,9425.419922,,3337.48999,1.00038,0.520848,1.634,1.13045,0.008751,0.129041,0.120806,
13/02/1999,,,,,,,,,,,,1.00038,0.520848,,1.1298,0.008769,0.129041,0.120806,
14/02/1999,,,,,,,,,,,,1.00038,0.520848,,1.1243,0.008691,0.129043,0.120806,
15/02/1999,390,,,,6023.200195,4879.549805,4065.189941,14054.71973,9402.389648,,3315.080078,1.00038,0.520848,1.6267,1.11865,0.008489,0.129057,0.120806,
16/02/1999,390.029999,,1241.869995,1954.48999,6108.600098,4904.680176,4052.320068,14232.63965,,,3344.679932,1.00038,0.520848,1.6337,1.12355,0.008429,0.129067,0.120806,
17/02/1999,382.100006,8974,1224.030029,1891.369995,6078.399902,4810.089844,3985.48999,14158.66992,,,3336.419922,1.00038,0.524938,1.6345,1.12425,0.008358,0.129067,0.120806,
18/02/1999,384.390015,8861,1237.280029,1906.089966,6074.899902,4845.080078,4039.409912,14146.79004,,,3351.050049,1.00038,0.518149,1.6355,1.11725,0.008328,0.129059,0.120806,
19/02/1999,391.089996,9013,1239.219971,1931.589966,6031.200195,4802.379883,4130.47998,14098.04004,9254.120117,,3354.919922,1.00038,0.518149,1.6223,1.10455,0.008253,0.129058,0.120806,
20/02/1999,,,,,,,,,,,,1.00038,0.518149,,1.1034,0.008266,0.129057,0.120806,
21/02/1999,,,,,,,,,,,,1.00038,0.512834,,1.1015,0.008226,0.129053,0.120806,
22/02/1999,389.359985,9075,1272.140015,1996.02002,6069.899902,4845.180176,4165.859863,14256.66992,9229.339844,,3303.889893,1.00038,0.492623,1.627,1.09925,0.008265,0.129059,0.120806,
23/02/1999,382.200012,8943,1271.180054,2028.22998,6155.200195,4987.560059,4207.950195,14500.65039,9433.990234,,3283.969971,1.00038,0.498756,1.6153,1.09895,0.008235,0.129061,0.120806,
24/02/1999,379.040009,8953,1253.410034,1989.140015,6307.600098,5062.310059,4213.700195,14355.4502,9677.570312,,3287.530029,1.00024,0.491403,1.5973,1.10365,0.008305,0.129063,0.120786,
25/02/1999,374.790009,8674,1245.02002,1974.390015,6206.5,4958.580078,4152.560059,14470.4502,9658.070312,,3281.290039,1.00024,0.484264,1.6033,1.10105,0.008371,0.129064,0.120788,
26/02/1999,380.75,8911,1238.329956,1925.280029,6175.100098,4911.810059,4092.939941,14367.54004,9858.490234,,3233.860107,1.00024,0.491403,1.603,1.1024,0.008393,0.129074,0.120788,
27/02/1999,,,,,,,,,,,,1.00024,0.491403,,1.104,0.008387,0.129071,0.120788,
28/02/1999,,,,,,,,,,,,1.00024,0.490208,,1.09855,0.008383,0.129072,0.120786,
01/03/1999,382.25,9198,1236.160034,1937.699951,6060.899902,4784.310059,4032.050049,14221.75,10020.45996,1097.974976,3523.97998,1.00024,0.465126,1.6073,1.08875,0.008303,0.12907,0.120789,
02/03/1999,379.709991,9071,1225.5,1888.660034,6061.299805,4804.02002,4048.629883,13921.05957,9913.580078,1100.918945,,1.00024,0.459773,1.6159,1.09125,0.008246,0.129057,0.120793,
03/03/1999,374.779999,9155,1227.699951,1899.810059,6048.299805,4697.669922,4004.159912,14170.36035,9922.400391,1128.735962,3640.419922,1.00024,0.475062,1.6147,1.0856,0.008123,0.129047,0.120798,
04/03/1999,383.829987,9508,1246.640015,1933.030029,6101.5,4678.720215,4087.98999,14183.4502,9912.759766,1128.953979,3601.959961,1.00024,0.496281,1.6105,1.08345,0.008139,0.129045,0.120796,
05/03/1999,387.410004,9465,1275.469971,1969.869995,6205.5,4839.089844,4189.560059,14894,10241.12012,1132.357056,3649.060059,1.00024,0.505063,1.6067,1.08345,0.008147,0.129055,0.120796,
06/03/1999,,,,,,,,,,,,1.00024,0.505063,,1.08265,0.008145,0.129057,0.120796,
07/03/1999,,,,,,,,,,,,1.00024,0.506978,,1.08915,0.008211,0.129055,0.120793,
08/03/1999,388.429993,9786,1282.72998,2034.050049,6208.899902,4788.689941,4175.970215,14779.04981,10263.99023,1142.107056,3732.100098,1.00024,0.524938,1.6087,1.08775,0.008235,0.129055,0.120786,
09/03/1999,391.059998,9484,1279.839966,2028.569946,6237.700195,4758.459961,4159.799805,15096.7002,10532.9502,1136.94104,3784.110107,1.00024,0.536196,1.6187,1.0951,0.008311,0.129055,0.120786,
10/03/1999,403.559998,9778,1286.839966,2038.51001,6241.5,4721.410156,4162.310059,15480,10749.00977,1132.735962,3743.370117,1.00024,0.53121,1.6265,1.09,0.008323,0.129051,0.120789,
11/03/1999,410.809998,9698,1297.680054,2043.76001,6335.700195,4754.410156,4184.379883,15502.13965,10662.80957,1149.925049,3673.51001,1.00005,0.523564,1.6366,1.09325,0.008358,0.129047,0.120789,
12/03/1999,407.940002,9574,1294.589966,2008.959961,6282.200195,5008.160156,4175.029785,15488.86035,10801.75977,1158.702026,3702.810059,1.00005,0.522876,1.6315,1.0905,0.008415,0.129068,0.120789,
13/03/1999,,,,,,,,,,,,1.00005,0.522876,,1.09,0.008395,0.129049,0.120789,
14/03/1999,,,,,,,,,,,,1.00005,0.530508,,1.09425,0.008468,0.129042,0.120789,
15/03/1999,417.399994,10414,1307.26001,2060.340088,6206.799805,5029.240234,4185.120117,15779.59961,10836.86035,1164.639038,3783.709961,1.00005,0.539087,1.6228,1.08745,0.008484,0.129038,0.120789,
16/03/1999,413.600006,10658,1306.380005,2073.310059,6201.899902,5094.629883,4186.350098,16072.82031,10911.25,1166.930054,3744.179932,1.00005,0.532624,1.6285,1.09825,0.008432,0.129036,0.12079,
17/03/1999,411.959991,10635,1297.819946,2064.5,6140.600098,5077.430176,4170.009766,16268.11035,10940.07031,1159.095947,3672.709961,1.00005,0.536914,1.63,1.10125,0.008462,0.129039,0.12079,
18/03/1999,412.730011,10894,1316.550049,2102.77002,6114.299805,5013.620117,4152.370117,15717.91992,10659.32031,1151.990967,,1.00005,0.540544,1.6293,1.09275,0.008529,0.129036,0.120783,
19/03/1999,410.040009,10836,1299.290039,2053.689941,6163.200195,5099.47998,4219.649902,16378.78027,11082.91992,1172.921021,3672.629883,1.00005,0.540544,1.6283,1.08955,0.008506,0.129041,0.120783,
20/03/1999,,,,,,,,,,,,1.00005,0.540544,,1.08905,0.008528,0.129037,0.120783,
21/03/1999,,,,,,,,,,,,1.00005,0.538002,,1.08795,0.008493,0.129042,0.120785,
22/03/1999,401.850006,10527,1297.01001,2027.140015,6152.799805,5027.060059,4197.060059,,11107.24023,1172.743042,3713.179932,1.00005,0.540544,1.6284,1.08955,0.008447,0.12905,0.12078,
23/03/1999,401.359985,10417,1262.140015,1961.310059,6060.5,4915.029785,4079.469971,16019.09961,11041.00977,1170.948975,3757.5,1.00005,0.542741,1.6383,1.0925,0.008504,0.129051,0.120779,
24/03/1999,399.440002,10429,1268.589966,2013.550049,6016.700195,4780.129883,4058.159912,15515.46973,10711.33984,1169.034058,3682.689941,1.00005,0.554021,1.6343,1.08885,0.008468,0.129051,0.120776,
25/03/1999,412.309998,10937,1289.98999,2083.350098,6085,4860.259766,4137.009766,15986.04004,10826.12988,1156.854004,,1.00039,0.564176,1.6235,1.08205,0.008386,0.129049,0.120773,
26/03/1999,406.880005,10865,1282.800049,2067.300049,6139.200195,4775.169922,4115.709961,16016.99023,10803.30957,1161.119995,3597.580078,1.00039,0.564176,1.6237,1.07708,0.008312,0.129068,0.120773,
27/03/1999,,,,,,,,,,,,1.00039,0.564176,,1.07512,0.008306,0.129047,0.120773,
28/03/1999,,,,,,,,,,,,1.00039,0.565772,,1.0747,0.008327,0.129048,0.120777,
29/03/1999,415.51001,10869,1310.170044,2144.659912,6252.899902,4876.919922,4153.649902,16008.83984,10688.46973,1169.489014,,1.00039,0.577202,1.6155,1.073,0.008319,0.129048,0.120773,
30/03/1999,419.019989,11028,1300.75,2125.689941,6264.200195,4856.839844,4141.97998,15859.12012,10940.20996,1157.506958,3683.48999,1.00005,0.5814,1.6122,1.07365,0.008393,0.129036,0.120773,
31/03/1999,419.779999,10696,1286.369995,2106.389893,6295.299805,4884.200195,4197.879883,15836.58984,10942.2002,1158.053955,3739.959961,1.00005,0.57973,1.6107,1.07705,0.008378,0.129034,0.120779,
01/04/1999,,,1293.719971,2146.129883,6330,4914.589844,4229.850098,16327.55957,11072.98047,1168.504028,3686.290039,1.00005,0.57973,1.6023,1.07755,0.008294,0.129032,0.120782,
02/04/1999,,,,,,,,16290.19043,,1184.401978,,1.00005,0.57973,1.6035,1.08305,0.008295,0.129037,0.120782,
03/04/1999,,,,,,,,,,,,1.00005,0.57973,,1.07935,0.008291,0.129037,0.120782,
04/04/1999,,,,,,,,,,,,1.00005,0.578872,,1.07555,0.008232,0.12903,0.12078,
05/04/1999,437.970001,11022,1321.119995,2219.639893,,,,16334.78027,,1194.468994,3519.389893,1.00005,0.577202,1.6001,1.07315,0.008255,0.12903,0.120777,
06/04/1999,439.640015,11120,1317.890015,2218.830078,6415.299805,4965.290039,4304.47998,16479.71094,,1199.599976,3569.469971,1.00005,0.57804,1.5913,1.07935,0.008259,0.129043,0.120777,
07/04/1999,449.970001,11530,1326.890015,2192.290039,6473.200195,5052.27002,4318.040039,16554.5,11614.87012,1201.634033,3586.800049,1.00005,0.580553,1.5967,1.08085,0.00828,0.12906,0.120774,
08/04/1999,448.929993,11466,1343.97998,2224.75,6437.899902,5068.75,4330.700195,16846.68945,11727.83984,1202.468994,3538.169922,1.00005,0.585652,1.6062,1.07815,0.008256,0.129057,0.120777,
09/04/1999,444.410004,11295,1348.349976,2232.469971,6472.799805,5124.180176,4363.140137,16855.63086,11914.09961,1205.139038,3441.189941,1.00005,0.587372,1.6075,1.08275,0.00827,0.129062,0.120777,
10/04/1999,,,,,,,,,,,,1.00005,0.587372,,1.0816,0.008283,0.129065,0.120777,
11/04/1999,,,,,,,,,,,,1.00005,0.589102,,1.08485,0.00833,0.129055,0.120777,
12/04/1999,443.98999,11432,1358.630005,2219.209961,6441.200195,5159.160156,4355,16507.40039,11744.74023,1195.337036,3463.77002,1.00005,0.598804,1.612,1.0795,0.008305,0.129036,0.120777,
13/04/1999,442.029999,11321,1349.819946,2175.179932,6513.100098,5199.180176,4367.410156,16715.16016,11899.69043,1178.192017,3464.52002,1.00005,0.600606,1.6165,1.08035,0.008395,0.12904,0.120782,
14/04/1999,444.5,11306,1328.439941,2103.629883,6493.600098,5182.160156,4349.259766,16764.67969,11834.12988,1181.516968,,1.00005,0.599701,1.6118,1.07885,0.008409,0.129044,0.120789,
15/04/1999,458.040009,11246,1322.849976,2135.810059,6466.100098,5181.009766,4310.640137,16727.08008,11962.23047,,3357.120117,1.00005,0.598808,1.6092,1.06785,0.00846,0.129055,0.120792,
16/04/1999,493.869995,11429,1319,2086.459961,6420.600098,5155.350098,4300.910156,16851.58008,12490.29981,1166.237061,3572.909912,1.00005,0.597908,1.6132,1.07015,0.008484,0.129065,0.120792,
17/04/1999,,,,,,,,,,,,1.00005,0.597908,,1.06955,0.008485,0.129065,0.120792,
18/04/1999,,,,,,,,,,,,1.00005,0.597908,,1.06425,0.008472,0.129068,0.120792,
19/04/1999,509.359985,11197,1289.47998,1967.579956,6515.299805,5220.149902,4379.339844,16674.21094,12766.44043,1159.473022,3451.429932,1.00005,0.583095,1.6115,1.06535,0.008473,0.129071,0.120798,
20/04/1999,503.709991,10989,1306.170044,2030.280029,6319.799805,5087.290039,4253.27002,16697.10938,12409.78027,1171.603027,3443.98999,1.00005,0.578054,1.6093,1.06105,0.008392,0.129064,0.120798,
21/04/1999,511.420013,,1336.119995,2105.820068,6311,5163.290039,4291.600098,16495.01953,12543.75977,1144.064941,3464.540039,1.00005,0.587372,1.6056,1.0607,0.008337,0.129047,0.120798,
22/04/1999,516.179993,11084,1358.819946,2183.48999,6413.600098,5218.819824,4291.850098,16665.88086,12933.54004,1137.161987,3408.73999,1.00005,0.593296,1.6168,1.06425,0.008369,0.12903,0.120796,
23/04/1999,508.440002,11032,1356.849976,2210.439941,6428,5195.419922,4262.430176,16923.25,12905.29981,1139.996948,3406.590088,1.00005,0.591718,1.6155,1.0611,0.008389,0.129041,0.120796,
24/04/1999,,,,,,,,,,,,1.00005,0.591718,,1.0611,0.008388,0.129041,0.120796,
25/04/1999,,,,,,,,,,,,1.00005,0.591718,,1.06135,0.008407,0.129034,0.120796,
26/04/1999,505.779999,10798,1360.040039,2260.659912,6503.600098,5256.220215,4284.399902,16918.50977,13127.01953,1112.791016,3245.27002,1.00005,0.591718,1.612,1.06355,0.008354,0.129033,0.120782,
27/04/1999,503.399994,10885,1362.800049,2207.030029,6593.600098,5347.5,4390.919922,16957.26953,13364.79004,1091.694946,3245.27002,1.00005,0.589536,1.6172,1.06705,0.008395,0.129022,0.120782,
28/04/1999,506.48999,11127,1350.910034,2150.439941,6598.799805,5348.609863,4374.700195,16942.24023,13133.38965,1091.088989,3272.709961,1.00005,0.599881,1.6133,1.06095,0.008399,0.129022,0.120782,
29/04/1999,514.340027,11085,1342.829956,2119.290039,6497.600098,5334.419922,4371.529785,,13179.7002,1116.405029,3325.689941,1.00005,0.602048,1.6092,1.0595,0.008363,0.129018,0.120788,
30/04/1999,563.669983,11351,1335.180054,2136.389893,6552.200195,5393.109863,4405.350098,16701.5293,13333.2002,1120.927002,,1.00005,0.600421,1.6095,1.05815,0.00837,0.129011,0.120788,
01/05/1999,,,,,,,,,,,,1.00005,0.600421,,1.05705,0.008371,0.129013,0.120788,
02/05/1999,,,,,,,,,,,,1.00005,0.597729,,1.0587,0.00835,0.129019,0.120788,
03/05/1999,574.190002,11437,1354.630005,2137.949951,,5377.560059,4442.839844,,13337.07031,,3378.399902,1.00005,0.597372,1.6094,1.05815,0.00827,0.129017,0.120789,
04/05/1999,577.929993,11268,1332,2097.550049,6533.100098,5383.209961,4438.549805,,13559.69043,1111.927002,3502.949951,1.00005,0.593824,1.6287,1.0663,0.008273,0.129014,0.120789,
05/05/1999,597.580017,11578,1347.310059,2155.77002,6401.700195,5307.220215,4368.169922,,13586.20996,1116.932007,3557.070068,1.00005,0.597729,1.6364,1.08022,0.008288,0.129009,0.120793,
06/05/1999,604.099976,11889,1332.050049,2078.629883,6406.600098,5274.450195,4333.240234,17300.60938,13570.24023,1128.223999,3648.860107,1.00005,0.597729,1.6397,1.0791,0.00829,0.129014,0.120793,
07/05/1999,590,12233,1345,2117.72998,6356,5297.379883,4289.560059,16946.51953,12997.42969,1120.738037,3707.75,1.00005,0.597729,1.6295,1.0759,0.008281,0.129024,0.120793,
08/05/1999,,,,,,,,,,,,1.00005,0.597729,,1.0756,0.00827,0.129013,0.120793,
09/05/1999,,,,,,,,,,,,1.00005,0.605602,,1.0739,0.008277,0.129018,0.120793,
10/05/1999,580.369995,12412,1340.300049,2134.75,6348.799805,5205.950195,4347.149902,16977.00977,13163.2002,1071.927002,3820.25,1.00005,0.606796,1.6254,1.07535,0.008269,0.129012,0.120799,
11/05/1999,562.400024,12267,1355.609985,2175.850098,6378.299805,5249.149902,4349.97998,16743.17969,12874.37012,1095.401978,3900.48999,1.00005,0.601867,1.6231,1.0664,0.008273,0.129008,0.120798,
12/05/1999,538.049988,12148,1364,2217.679932,6343.100098,5248.02002,4354.790039,16947.35938,13012.96973,1099.995972,3876.889893,1.00005,0.605328,1.6173,1.06445,0.008225,0.129002,0.120805,
13/05/1999,546.640015,12459,1367.560059,2179.080078,6456.600098,,4415.879883,16851.25,13053.66992,1088.863037,4014.679932,1.00005,0.6035,1.6204,1.06685,0.008186,0.128999,0.120796,
14/05/1999,546.049988,12335,1337.800049,2125.149902,6300.399902,5173.25,4323.830078,16810.39063,12855.51953,1063.276978,4075.469971,1.00005,0.60423,1.619,1.06695,0.008148,0.128999,0.120796,
15/05/1999,,,,,,,,,,,,1.00005,0.60423,,1.06585,0.008133,0.128991,0.120796,
16/05/1999,,,,,,,,,,,,1.0001,0.59988,,1.06675,0.008118,0.128993,0.120795,
17/05/1999,539.900024,12151,1339.48999,2175.73999,6165.799805,5114.470215,4248.939941,16421.01953,12588.59961,1065.557007,4039.389893,1.0001,0.600601,1.6175,1.06895,0.00813,0.128979,0.120795,
18/05/1999,551.599976,12268,1333.319946,2159.26001,6206.399902,5154.939941,4312.740234,16378.62012,12627.09961,1059.874023,4085.110107,1.0001,0.600421,1.6206,1.06425,0.00805,0.128966,0.120798,
19/05/1999,527.900024,12118,1344.22998,2186.199951,6266.700195,5184.509766,4375.910156,16128.17969,12403.13965,1109.088989,4123.580078,1.0001,0.593472,1.6168,1.06445,0.008046,0.128968,0.120802,
20/05/1999,534.200012,12088,1338.829956,2139.949951,6368.200195,5235.640137,4421.910156,16199.99023,12375.41992,1147.707031,4079.449951,1.0001,0.589189,1.6065,1.05925,0.00807,0.128966,0.120802,
21/05/1999,511.200012,11728,1330.290039,2114.399902,6353.100098,5264.680176,4398.129883,16292.98047,12272.13965,1168.719971,4015.75,1.0001,0.588236,1.6006,1.05795,0.008063,0.128964,0.120802,
22/05/1999,,,,,,,,,,,,1.0001,0.588236,,1.05743,0.008056,0.128959,0.120802,
23/05/1999,,,,,,,,,,,,1.0001,0.587372,,1.05775,0.008076,0.128959,0.120802,
24/05/1999,497.420013,11155,1306.650024,2060.590088,6322.100098,,,16390.49023,12436.86035,1213.654053,4028.97998,1.0001,0.571755,1.599,1.0623,0.008148,0.128957,0.120802,
